"Telekinesis, 5 PP; Status, Psychic; 30ft. Make an attack roll using Special Attack. On hit, all attacks made against the target had advantage until the start of its next turn, and for the duration, it becomes immune to Ground type moves, isn't grounded, and cannot move."
"Teleport, 10 PP; Status, Psychic; Self. The user teleports up to 60 feet in any direction."
"Trick, 10 PP; Status, Psychic; 30ft. Swaps the held items of the user and target."
"Trick Room, 10 PP; Status, Psychic; Self. The user must decide to use this move at the start of the round, then acting at the very end of the round. Creates a mysterious room which encompasses the entire battlefield, and for 5 turns, the round order goes from slowest to fastest instead of fastest to slowest."
"Twin Beam, 10 PP; Special, Psychic; 15ft line. Make two separate attacks on each target. Deals 2d10 + Special Attack modifier damage."
"Wonder Room, 10 PP; Status, Psychic; Self. Creates a magical room that affects the entire battlefield for 5 turns. Swaps the Defense and Special Defense of all active individuals."
"Zen Headbutt, 15 PP; Physical, Psychic; Melee. Deals 3d12 + Attack modifier damage, and on hit, roll a d10. On a 9-10, the target flinches."
"Fair Share, 5 PP; Status, Normal; 30ft. Choose two different targets within range, giving each target the other's temporary stat changes. If a positive or negative stat change on one target would negate a positive or negative stat change on the other target, the stat changes simply become neutral."
"Spring Kick, 5 PP; Physical, Fighting ; Melee. Deals 1d12 + Attack modifier damage, and on hit, the user moves up to its highest movement speed in any direction without provoking opportunity attacks."
"Winged Flourish, 5 PP; Physical, Flying; Melee. The user makes a separate attack on each target in a 15ft horizontal line in front of it and 5ft on either side of it, dealing 1d10 + Attack modifier damage. For each target hit, this attack gains an additional +1 bonus to damage."
"Alchemize, 5 PP; Status, Poison; Self. Increases the user's Defense and Sp. Defense by 1 stage, and its next damage dealing Poison type move deals an additional die of damage."
"Sandblast, 5 PP; Special, Ground; 15ft cone. Make a separate attack on each target. Deals 1d10 + Sp. Attack modifier damage, and on hit, targets are pushed back 15ft away from the user."
"Stalagmite, 5 PP; Status, Rock; 25ft. Choose three different spaces within range, creating stalagmites in the chosen spaces that become impassable unless burrowing movement is used, or if the target can climb or fly 15ft over the stalagmite. If a trainer or Pokémon is in a space where a stalagmite is summoned, its movement on its next turn is halved."
"Silk Suplex, 5 PP; Physical, Bug; 15ft. Deals 1d12 + Attack modifier damage, and on hit, the target is moved adjacent to the user, and on hit, the user rolls a d10. On a 10, the target hit by this move cannot take an action on its next turn."
"Haunting, 5 PP; Status, Ghost; Self. On use, the user becomes invisible and unable to be seen. While invisible, the user gains an additional 15ft of phasing movement, and if it does not have a phasing movement, it gains 30ft of phasing movement. If the user attacks a target, the attack has advantage and it immediately becomes visible once more."
"Metal Mirror, 5 PP; Status, Steel; 25ft. Creates a mirror on the chosen space, and when the user uses a move, it can choose to have the move originate from the mirror's position. If two mirrors are active, if a ranged move is used to originate from one mirror, it forms a straight line to the other mirror to hit all targets in its path. If a mirror is summoned while two mirrors are already active, one of the previous mirrors is destroyed. A mirror can be destroyed with a damaging move, and a mirror has an AC of 10 and an HP of 1."
"Firebreathing, 5 PP; Status, Fire; Self. On use, all of the user's moves with a range of melee become a range of a 10ft cone instead. On hit with a damaging move affected by this move, the user can choose to change the damage type to Fire."
"Bubble Buster, 5 PP; Physical, Water; Melee. Deals 1d12 + Attack modifier damage, and on hit, the target is pushed 10ft away from the user and becomes trapped in a bubble, becoming unable to move until the end of its next turn."
"Flower Bounce, 5 PP; Status, Grass; 25ft. Creates a large, bouncy flower that allies can move onto in order to move an additional 20ft in any direction. A target can only use a flower to move once per turn, and only one flower can be active at a time. If a flower is summoned while one is already active, the previous flower is destroyed."
"Lightningrod Skewer, 5 PP; Physical, Electric; Melee. Deals 1d12 + Attack modifier damage, and on hit, the target has a lightning rod planted on them. As an action, while a target has a lightning rod planted on them, the user can choose to destroy the lightning rod and instantly paralyze the target."
"Cognition Shift, 5 PP; Status, Psychic; 15ft. Make an attack roll based on Sp. Attack against the target. On hit, all of the target's Physical moves become Special moves, and all of the target's Special moves become Physical moves. If a status move they use would useSpecial Attack, it uses Attack instead, and if it would use Attack, it uses Special Attack instead. Alternatively, the user can automatically hit and use this move on itself."
"Cold Snap, 5 PP; Physical, Ice; Melee. Deals 1d12 + Attack modifier damage, and on hit, roll a d10. On a 9-10, the target is frostbitten, and if the target is already frostbitten, this attack deals 2d12 + Attack modifier damage instead."
"Advancing Claw, 5 PP; Physical, Dragon; 15ft line. Make a separate attack on each target, moving to the end of the line. Deals 1d10 + Attack modifier damage, and if the user hits two or more targets with this move, it can use the move a second time."
"Shade Shot, 5 PP; Special, Dark; 30ft. Deals 1d10 + Attack modifier damage, and on hit, the target halves its Defense and Sp. Defense modifiers until the start of its next turn."
"Feyspark, 5 PP; Special, Fairy; 20ft. Deals 1d10 + Attack modifier damage, and on hit, the target is confused."
"Screechy Outburst, 10 PP; Special, Normal; 15ft radius. Make a separate attack on each target. On hit, the target takes 2d12 + Sp. Attack modifier damage, and until the end of its next turn, it takes double damage from all sound based moves."
"Ki Burst, 10 PP; Special, Fighting ; 10ft radius. Automatically hits all targets. Deals 2d10 + Sp. Attack modifier damage and knocks all hit targets 15ft away from the user, and the next ‘aura' or ‘pulse' move the user uses ignores immunities and resistances."
"Howling Gale, 10 PP; Status, Flying; 100ft. The user chooses a 25ft long and 10ft wide area in range, summoning a howling gale in the area. While the gale is active, all allies who move through it can move anywhere in the gale without expending any movement, and all enemies who move through it have their movement speeds halved. A gale created by this move lasts 3 turns before dissipating, and only one gale can be active at one time. If a second gale is created, the first one dissipates."
"Toxic Transference, 10 PP; Physical, Poison; 25ft. The user must target an ally or enemy Pokémon that is Poisoned or Badly Poisoned. On use, the user removes the poison from the target, and then makes an attack on a target in range. On hit, the target takes 2d10 + Attack modifier damage and becomes Poisoned or Badly Poisoned, whichever was removed from the original target."
"Excavate, 10 PP; Status, Ground; 15ft cube. Creates a 15ft cube of difficult terrain centered on the user, and all targets who are burrowing in range are forced to the surface and take 4d10 typeless damage. The difficult terrain cannot be passed by burrowing movement, and all Ground type moves used by the user while in the terrain double the STAB modifier for attack and damage rolls."
"Crystal Cannon, 10 PP; Special, Rock; Self. On use, summons a crystal adjacent to the user: at the end of each of the user's turns, the crystal fires at a target within 30ft of it, automatically hitting and dealing 1d10 + Sp. Attack modifier Rock damage. Only one crystal can be summoned by the user, and if another is summoned, the previous crystal is destroyed. A crystal stays on the field for 3 turns after being summoned."
"Pheromone Spray, 10 PP; Special, Bug; 15ft cone. Make a separate attack on each target. Deals 2d12 + Sp. Attack modifier damage, and on hit, the target has its Defense reduced by 2 stages, and it takes super effective damage from the next Bug type move it's hit by."
"Possession, 10 PP; Status, Ghost; 15ft. Make an attack roll based on Sp. Attack against the target. On hit, the user moves into the target's space and possesses it, controlling what the target does on its next turn, including where it moves, what action it takes, and if it attacks an ally or an enemy with a move or weapon. At the end of that turn, the user moves 10ft away from the target without provoking opportunity attacks. This move cannot be used on a target more than once per battle."
"Magnetize, 10 PP; Special, Steel; 30ft. Make attacks on each target within a 15ft radius, centered around the target. On hit, a target is dragged to the center of the radius, and targets take 1d10 + Sp. Attack modifier damage. For each target hit by the attack, the damage of the move gains an additional die."
"Solar Fist, 10 PP; Physical, Fire; Melee. Deals 2d12 + Attack modifier damage, and on hit, roll a d10. On a 9-10, the target is burned. If this move is used when harsh sunlight is active, the target is also pushed back 15ft on hit and is automatically burnt."
"Gaia Geyser, 10 PP; Special, Water; 30ft. Deals 4d12 + Sp. Attack modifier damage, and on hit, the target is pushed 25ft away from the user and forces the user to skip its next turn to recharge."
"Allergen Bomb, 10 PP; Special, Grass; 25ft. Make attacks on each target within a 10ft radius, centered around the target. Deals 2d10 + Sp. Attack modifier damage, and on hit, roll a d10. On a 9-10, the target is confused, and if the target is already confused, it is guaranteed to be fully confused on its next turn."
"Static Eruption, 10 PP; Special, Electric; 15ft. Deals 2d10 + Sp. Attack modifier damage. If the target was last hit by a damaging Electric type move, this move deals 4d10 + Sp. Attack modifier damage instead."
"Psyche Slam, 10 PP; Physical, Psychic; 20ft. On hit, make a second attack roll against a different target within 15ft of the first with advantage. On a miss, the first target takes 2d10 + Attack modifier damage. On a hit, both targets take 2d12 + Attack modifier damage."
"Permafrost, 10 PP; Special, Ice; 15ft cone. Make a separate attack on each target. Deals 2d10 + Sp. Attack modifier damage. If the weather is snowy, this move has a range of a 30ft cone and deals 4d10 + Sp. Attack modifier damage instead."
"Draken Wings, 10 PP; Status, Dragon; Self. For the next 3 turns, the user gains a flying speed of 30ft, doubles its STAB bonus for Dragon type moves, and if it doesn't have STAB with Dragon type moves, it gains STAB. Additionally, the user gains all the resistances of a pure Dragon type Pokémon on top of resistances they currently have."
"Grim Hold, 10 PP; Physical, Dark; 15ft cone. Make a separate attack on each target. If you hit two or more targets, choose one of the targets to move adjacent to you, dealing 3d12 + Attack modifier damage to that target. All other targets take 1d12 + Attack modifier damage and are pushed 10ft away from you."
"Spirit Sword, 10 PP; Physical, Fairy; Melee. Deals 2d12 + Attack modifier damage, and on hit, the user can dash up to 15ft in any direction without provoking opportunity attacks. If the user moves adjacent to another target with this movement, it can roll to hit against them with this move again without expending additional PP. The user can only move like this once per turn."
"Balanced Attack, 15 PP; Physical, Normal; Melee. This attack uses the higher of the user's Attack and Sp. Attack stats, and targets the lower of the target's Defense and Sp. Defense stats. Deals 4d12 + Attack/Sp. Attack modifier damage."
"5-Star Strike, 15 PP; Physical, Fighting ; 25ft radius. Choose five different spaces within range, connecting each space from one to another in a straight line. The user then makes a separate attack on each target in all of the lines, dealing 3d12 + Attack modifier damage on hit."
"Perfect Storm, 15 PP; Special, Flying; 30ft. Make attacks on each target within a 10ft radius, centered around the target. Deals 3d12 + Sp. Attack modifier damage. If harsh sunlight, rain, a sandstorm, or snow is active, this attack deals an additional 2d12 + Sp. Attack modifier Fire, Water, Rock, or Ice damage respectively."
"Venom Absorption, 15 PP; Special, Poison; 15ft cone. Make a separate attack on each target. Deals 4d10 + Sp. Attack modifier damage, and on hit, the user heals a number of HP equal to 1/4 of the poison damage taken by ALL trainers and Pokémon in combat, removing the Poisoned or Badly Poisoned conditions from them."
"Shifting Sands, 15 PP; Special, Ground; 25ft radius. Make a separate attack on each target. Deals 3d12 + Sp. Attack modifier damage, and on hit, roll a d10. On a 9-10, the target is forced to skip its next turn."
"Stone Prison, 15 PP; Physical, Rock; 20ft. The user moves adjacent to the target before making the attack roll. On hit, deals 3d12 + Attack modifier damage, and the user surrounds itself with a spherical barrier of stone that stretches 20ft in all directions, including up and down. While the barrier is active, the user and target cannot leave it unless the user or target faints, and any other targets that would be inside the barrier when it is created are shoved out of the area and become unable to enter it. Only one of these barriers can be active at any one time, and this move cannot be used while a barrier is active."
"String-Up, 15 PP; Status, Bug; 20ft. Make an attack roll using Attack on the target, and on hit, the target is encapsulated in sticky silk. It skips all of its turns, and at the end of its turn, it can roll a DC 20 Power/Attack check to free itself from the silk. For every turn that passes, the DC decreases by 2."
"Phasing Slash, 15 PP; Physical, Ghost; Melee. This move halves the Defense modifier of the target before rolling to hit and deal damage. Deals 3d12 + Attack modifier damage."
"Metalicize, 15 PP; Status, Steel; Self. Grants the user a +1 bonus to its Physical and Special AC. This move can only be used every other turn."
"Phoenix Flame, 15 PP; Special, Fire; 30ft. Deals 3d12 + Sp. Attack modifier damage. If an ally has fainted or died during the round, this attack deals 6d12 + Sp. Attack modifier damage instead, and on hit, roll a d10. On an 8-10, the target is burnt."
"Downpour, 15 PP; Special, Water; Melee. Deals 3d12 + Sp. Attack modifier damage. If the weather is rainy, the attack gains an additional 2d12 damage and is able to push the target up to 15ft in any direction."
"Barbed Vine, 15 PP; Physical, Grass; 15ft. Deals 4d10 + Attack modifier Grass or Poison damage, whichever would be more effective."
"Smite, 15 PP; Special, Electric; 100ft. Deals 8d12 + Sp. Attack modifier damage, and on hit, the target becomes paralyzed and cannot move until the end of its next turn. Until the start of the user's next turn, it takes double damage from attacks, and attacks can't miss."
"Metacognition, 15 PP; Status, Psychic; Self. For the next 3 turns, once per turn, the user can choose to have any attack that hits it to deal half damage. Alternatively, the user can choose to have any attack it hits to ignore immunities and resistances."
"Absolute Zero, 15 PP; Special, Ice; Melee. Deals 4d10 + Sp. Attack modifier damage. If the target is at or below 10% of its maximum HP, it automatically faints when being damaged by this move. If the target is frostbitten, the target automatically faints when it is at or below 20% of its maximum HP instead."
"Dragonfire, 15 PP; Special, Dragon; 30ft line. Make a separate attack on each target, moving to the end of the line. Deals 3d12 + Sp. Attack modifier damage, and if this move knocks out a target, it can be used again."
"Void Shift, 15 PP; Status, Dark; 30ft radius. Make a separate attack based on Attack against each target. On hit, the target has all of its positive stat changes reduced to neutral, and any negative stat changes they have decreased by an additional 1 stage."
"Mist Wave, 15 PP; Special, Fairy; 25ft line. Deals 3d12 + Sp. Attack modifier damage. If Misty Terrain is active, the move becomes a 25ft cone and deals 5d12 + Sp. Attack modifier damage instead, and the move ignores all target's positive stat changes."
